"EMS_ID","MONITORING_LOCATION","COLLECTION_START","PARAMETER","RESULT_LETTER","RESULT","SAMPLE_CLASS","UPPER_DEPTH","LOWER_DEPTH"
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1975-08-05 13:15:00,"Phosphorus Total",NA,0.004,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1975-08-05 13:15:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved","<",0.02,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1975-08-05 13:30:00,"Specific Conductance",NA,110,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1975-08-05 13:30:00,"Temperature",NA,18,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1976-05-12 10:05:00,"Nitrogen Organic-Total",NA,0.06,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1976-05-12 10:05:00,"Sodium Dissolved",NA,1.6,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1976-08-11 10:45:00,"Oxygen Dissolved",NA,10.4,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1976-08-11 10:45:00,"Specific Conductance",NA,130,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-04-14 13:00:00,"Temperature",NA,4.5,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-04-14 13:10:00,"Phosphorus Total",NA,0.004,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-04-14 13:10:00,"Sulfate Dissolved",NA,5.5,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-08-24 15:00:00,"Temperature",NA,5.8,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-08-24 15:00:00,"Specific Conductance",NA,95,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-08-24 15:00:00,"Specific Conductance",NA,100,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-08-24 15:30:00,"Sodium Dissolved",NA,2.6,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1978-06-07 11:15:00,"Temperature",NA,17.8,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1978-06-07 11:15:00,"Temperature",NA,11.8,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1978-06-07 11:15:00,"Oxygen Dissolved",NA,11.6,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1978-06-07 11:15:00,"Extinction Depth",NA,6.8,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1978-06-07 11:15:00,"Carbon Total Organic",NA,3,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1978-08-17 12:00:00,"Calcium Total",NA,12.9,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1978-08-17 12:15:00,"Temperature",NA,7.5,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1979-04-25 14:40:00,"Extinction Depth",NA,15.3,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1979-04-25 14:40:00,"Chloride Dissolved",NA,0.5,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1979-04-25 15:00:00,"Oxygen Dissolved",NA,13.2,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1979-08-20 12:15:00,"Oxygen Dissolved",NA,10.9,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1979-08-20 12:30:00,"Extinction Depth",NA,9.7,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1979-08-20 12:30:00,"Magnesium Total",NA,1.8,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1979-08-20 13:00:00,"Temperature",NA,4,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1972-05-03 14:45:00,"Coliform - Fecal","<",2,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1972-05-03 14:45:00,"Nitrate (NO3) Dissolved",NA,0.07,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1972-05-03 14:45:00,"Potassium Dissolved",NA,1,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1973-05-09 12:00:00,"Oxygen Dissolved",NA,9.8,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1973-05-09 12:00:00,"Residue: Filterable 1.0u (TDS)",NA,60,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1973-08-20 14:30:00,"Specific Conductance",NA,105,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1973-08-20 14:30:00,"Extinction Depth",NA,8.5345,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1973-08-20 14:30:00,"Residue: Total (Total Solids)",NA,56,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1973-08-20 14:30:00,"Nitrogen Organic-Total",NA,0.11,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1973-08-20 14:30:00,"Silica Reactive Diss",NA,5.2,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1974-04-08 15:45:00,"Magnesium Dissolved",NA,2.1,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1974-04-08 16:00:00,"Cadmium Total","<",5e-04,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1974-08-12 13:45:00,"Nitrogen Organic-Total",NA,0.23,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1974-08-12 14:15:00,"Extinction Depth",NA,7.9249,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1974-08-12 14:15:00,"Residue: Total Fixed (Total Solids; Fixed)",NA,46,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1975-05-12 13:35:00,"Calcium Total",NA,14,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1990-05-30 12:20:00,"Carbon Total",NA,12,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1990-05-30 12:20:00,"Coliform - Fecal","<",2,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1990-05-30 12:30:00,"Phosphorus Total Dissolved",NA,0.004,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1991-08-14 13:10:00,"Phosphorus Total",NA,0.003,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1992-07-21 13:50:00,"Nitrogen Kjel.Tot(N)",NA,0.08,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1993-07-13 14:50:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1974-08-12 13:45:00,"Turbidity",NA,0.4,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1999-08-10 12:50:00,"Nitrogen - Nitrite Dissolved (NO2)","<",0.005,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1999-08-10 12:50:00,"Alkalinity Total 4.5",NA,40,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2000-08-09 11:30:00,"Phosphorus Total Dissolved",NA,0.006,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2001-07-25 12:15:00,"Phosphorus Total Dissolved","<",0.002,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2004-07-14 11:45:00,"Bromide Dissolved","<",0.1,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2004-09-28 12:00:00,"Phosphorus Total",NA,0.003,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2008-07-15 11:35:00,"Nitrogen NO2 + NO3",NA,0.08,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2008-06-17 11:40:00,"Phosphorus Total Dissolved","<",0.002,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2008-05-14 13:30:00,"Bromide Dissolved","<",0.1,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2009-03-24 15:05:00,"Alkalinity Total 4.5",NA,44,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2009-03-24 15:30:00,"Bromide Dissolved","<",0.1,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2008-05-14 13:55:00,"Nitrogen NO2 + NO3",NA,0.08,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2009-05-27 12:45:00,"Phosphorus Ort.Dis-P",NA,0.002,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2009-05-27 12:50:00,"Chlorophyll A",NA,0.0016,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2008-09-10 11:55:00,"Turbidity",NA,0.2,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2008-12-03 13:40:00,"Phosphorus Ort.Dis-P",NA,0.003,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2009-06-23 13:00:00,"Turbidity",NA,0.7,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2010-06-22 14:10:00,"Carbon Dissolved Organic",NA,2.4,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2010-03-18 11:10:00,"Nitrogen Kjel.Tot(N)",NA,0.05,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2010-03-18 11:10:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2010-06-22 14:35:00,"pH",NA,7.89,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2010-06-22 14:35:00,"Specific Conductance",NA,106,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-12-06 11:00:00,"Phosphorus Ort.Dis-P",NA,0.003,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2010-06-22 14:35:00,"Phosphorus Total Dissolved",NA,0.002,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2010-11-30 14:40:00,"Nitrogen Ammonia Total",NA,0,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2009-08-20 14:20:00,"Nitrogen NO2 + NO3",NA,0,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-06-14 12:15:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-06-14 12:15:00,"Phosphorus Total",NA,0.006,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-06-14 12:15:00,"Nitrogen Ammonia Total",NA,0,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-06-14 13:00:00,"Specific Conductance",NA,107,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2010-07-20 13:00:00,"Phosphorus Total Dissolved",NA,0.003,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-10-24 12:05:00,"Carbon Dissolved Organic",NA,2.36,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-10-24 12:30:00,"Phosphorus Ort.Dis-P",NA,0.0035,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-04-28 13:00:00,"Carbon Total Organic",NA,1.3,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-09-07 13:15:00,"Phosphorus Ort.Dis-P",NA,0.002,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-09-07 13:15:00,"Nitrogen NO2 + NO3",NA,0.01,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-06-04 10:30:00,"Alkalinity Total 4.5",NA,39.3,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-05-28 10:25:00,"Carbon Dissolved Organic",NA,2.8,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-05-28 10:25:00,"Sulfate Dissolved",NA,6.73,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-05-28 10:25:00,"Phosphorus Total Dissolved",NA,0.0036,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2010-05-27 13:20:00,"Temperature",NA,14.6,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2010-05-27 13:40:00,"Nitrogen Total",NA,0.33,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-05-11 11:00:00,"Phosphorus Ort.Dis-P",NA,0.002,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-05-11 11:00:00,"Nitrogen Ammonia Total",NA,0.01,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-05-11 11:25:00,"pH",NA,7.8,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-05-11 11:25:00,"Carbon Total Organic",NA,2.4,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2010-10-20 12:40:00,"Phosphorus Total",NA,0.003,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2009-10-20 12:00:00,"Temperature",NA,12,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2009-10-20 12:25:00,"pH",NA,7.6,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2009-10-20 12:25:00,"Nitrogen Kjel.Tot(N)",NA,0.08,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2010-10-20 13:10:00,"Sulfate Dissolved",NA,6,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-03-22 14:00:00,"Specific Conductance",NA,104,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-07-13 11:20:00,"Bromide Dissolved","<",0.4,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-10-25 13:53:00,"Specific Conductance",NA,106,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-10-25 13:53:00,"Carbon Total Organic",NA,1.7,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-10-25 13:53:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.155,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-05-28 10:05:00,"Turbidity",NA,0.45,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-05-22 12:35:00,"Nitrogen Ammonia Total",NA,0.007,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-05-28 10:35:00,"Nitrogen Organic-Total","<",0.02,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-04-24 11:45:00,"Nitrogen NO2 + NO3",NA,0.129,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-05-28 10:10:00,"pH",NA,7.83,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-05-28 10:10:00,"Nitrogen Total",NA,0.148,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-05-28 10:10:00,"Phosphorus Total",NA,0.006,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-06-11 10:05:00,"Bromide Extractable","<",0.01,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-06-11 10:05:00,"Nitrogen NO2 + NO3",NA,0.018,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-06-11 10:05:00,"Turbidity",NA,0.63,"Replicate",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-04-30 11:00:00,"Alkalinity Total 4.5",NA,41.9,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-04-30 11:00:00,"Nitrogen Ammonia Total",NA,0,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-05-23 10:10:00,"pH",NA,7.71,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-05-23 10:10:00,"Turbidity",NA,1.19,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-05-23 10:10:00,"Alkalinity Total 4.5",NA,44.6,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-06-01 10:40:00,"Carbon Total Organic",NA,3.2,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-10-25 13:30:00,"Phosphorus Total",NA,0.004,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2011-06-08 11:15:00,"Alkalinity Total 4.5",NA,42,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-04-24 11:20:00,"Turbidity",NA,0.27,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-04-24 11:20:00,"Sulfate Dissolved",NA,6.13,"Replicate",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-03-27 13:30:00,"Nitrogen Ammonia Total",NA,0.04,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-03-27 13:55:00,"Nitrogen Ammonia Total",NA,0.043,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-12-11 12:50:00,"Chloride Dissolved",NA,0.99,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2014-05-27 10:30:00,"Nitrogen NO2 + NO3",NA,0.096,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-06-05 13:05:00,"Carbon Dissolved Organic",NA,1.79,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-06-05 13:05:00,"Phosphorus Total",NA,0.0052,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2014-04-09 10:30:00,"Nitrogen NO2 + NO3",NA,0.087,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-06-19 13:00:00,"Nitrogen Ammonia Dissolved","<",0.005,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-06-19 13:00:00,"Phosphorus Ort.Dis-P","<",0.001,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2012-06-19 13:00:00,"Bromide Extractable","<",0.01,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-06-18 10:50:00,"Carbon Dissolved Organic",NA,2.77,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-06-18 10:50:00,"Phosphorus Total",NA,0.0044,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-05-01 13:45:00,"Carbon Total Organic",NA,2,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-06-11 11:35:00,"Nitrogen Organic-Total",NA,0.097,"Reference",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-06-11 11:55:00,"Bromide Extractable","<",0.01,"Reference",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-05-14 10:15:00,"Nitrogen Ammonia Total",NA,0.012,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2015-03-18 13:00:00,"Specific Conductance",NA,103,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2015-03-18 13:00:00,"Chlorophyll A",NA,0.0011,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-07-10 11:00:00,"Carbon Dissolved Organic",NA,3.21,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-10-29 12:40:00,"Nitrogen Ammonia Total",NA,0.007,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2013-09-26 11:00:00,"Phosphorus Total Dissolved",NA,0.004,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2014-08-19 10:00:00,"Carbon Total Organic",NA,2.6,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2014-06-09 10:10:00,"Sulfate Dissolved",NA,7.39,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2014-09-16 12:15:00,"Alkalinity Total 4.5",NA,39.9,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2014-07-22 10:20:00,"Carbon Dissolved Organic",NA,1.84,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2014-05-13 13:00:00,"Phosphorus Total Dissolved","<",0.002,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2014-11-04 12:15:00,"Carbon Dissolved Organic",NA,5.02,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2014-07-08 09:05:00,"Carbon Dissolved Organic",NA,3.05,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2014-12-10 12:15:00,"Phosphorus Ort.Dis-P",NA,0.0048,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2014-12-10 11:55:00,"Specific Conductance",NA,98.5,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2014-12-10 11:55:00,"Sulfate Dissolved",NA,6.11,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2015-06-24 12:35:00,"Nitrate (NO3) Dissolved",NA,0.111,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2015-11-03 00:00:00,"Phosphorus Total Dissolved","<",0.002,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2015-07-23 13:00:00,"Hardness (Dissolved)",NA,41.5,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2014-06-23 09:35:00,"Bromide Extractable","<",0.01,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2014-06-23 09:35:00,"Nitrogen NO2 + NO3",NA,0,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2015-08-25 14:30:00,"Chloride Dissolved",NA,0.73,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2016-10-25 11:55:00,"Magnesium Total",NA,2.65,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2016-10-25 11:40:00,"Sodium Total",NA,1.65,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2015-09-22 14:35:00,"Chloride Dissolved",NA,0.76,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2015-09-22 14:35:00,"Nitrogen - Nitrite Dissolved (NO2)","<",0.001,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",2016-03-22 14:15:00,"Silica Reactive Diss",NA,7.11,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1975-08-05 13:15:00,"Nitrogen Total",NA,0.16,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1976-08-11 10:45:00,"Oxygen Dissolved",NA,9,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1976-08-11 10:45:00,"Temperature",NA,17.5,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1976-08-11 10:55:00,"Calcium Total",NA,11.8,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-04-14 13:00:00,"Temperature",NA,6.5,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-04-14 13:00:00,"Specific Conductance",NA,100,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-04-14 13:25:00,"Phosphorus Total",NA,0.005,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-08-24 15:00:00,"Temperature",NA,4.5,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-08-24 15:00:00,"Temperature",NA,13.9,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-08-24 15:00:00,"Temperature",NA,21.7,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-08-24 15:10:00,"Silica Reactive Diss",NA,5.9,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-08-24 15:10:00,"Nitrate(NO3) + Nitrite(NO2) Dissolved",NA,0.09,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1977-08-24 15:30:00,"Nitrogen Ammonia Dissolved",NA,0.013,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1978-04-17 13:30:00,"Temperature",NA,3.1,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1978-06-07 11:15:00,"Specific Conductance",NA,140,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1978-06-07 11:15:00,"Specific Conductance",NA,125,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1978-06-07 11:15:00,"Oxygen Dissolved",NA,11.6,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1978-06-07 11:30:00,"Nitrogen Organic-Total",NA,0.17,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1978-08-17 12:00:00,"Extinction Depth",NA,8,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1978-08-17 12:15:00,"Turbidity",NA,0.3,"Regular",NA,NA
"0500124","SHUSWAP LK OPPOSITE MARBLE PT.",1979-04-25 14:50:00,"Nitrogen Organic-Total",NA,0.04,"Regular",NA,NA
